kmeans,random,greedy,hillclimber
29725,35890,,35341
29653,35323,,35143
29761,35395,,35971
29689,35917,,35116
29734,35872,,35260
29725,35287,,34936
29707,35593,,34963
29761,35548,,35242
29707,35341,,35242
29797,35629,,34981
29824,35485,,35503
29635,36079,,35665
29716,35683,,35062
29743,35935,,35296
29608,35476,,35467
29635,35728,,35404
29752,35701,,35008
29716,35800,,34792
29590,36250,,35152
29761,35692,,35287
29716,35719,,35125
29518,35818,,35107
29761,35683,,35413
29761,35476,,35251
29734,35791,,35269
29581,36169,,35296
29788,35359,,35584
29608,35611,,35197
29995,36277,,36034
29671,35728,,35314
29536,35503,,35530
29716,35035,,35332
29698,35971,,35746
29626,35791,,35170
29671,35719,,35206
29761,35584,,35656
29779,35674,,35179
29671,35539,,35521
29698,35845,,35305
29671,35899,,35170
29653,35674,,35179
29707,35170,,35035
29635,35611,,35512
29635,35602,,34684
29707,35440,,34882
29797,35953,,35251
29842,35269,,35062
29653,35476,,35530
29725,35413,,35377
29644,35458,,35161
29743,35422,,35260
29734,36133,,35143
29707,35278,,35170
29770,35143,,35332
29671,35413,,35314
29653,36115,,35197
29716,35818,,35134
29869,36052,,35377
29707,35539,,35350
29725,35566,,35080
29626,35692,,35188
29734,35710,,35098
29680,35782,,34801
29662,35773,,35098
29725,35611,,34981
29554,35890,,35215
29545,35458,,35197
29671,35332,,35035
29653,35638,,35575
29599,35773,,35242
29716,35971,,34972
29950,35188,,35035
29671,35332,,35611
29761,35215,,35503
29608,35647,,34684
29689,35836,,35170
29653,35629,,34711
29734,35809,,35377
29680,35377,,34747
29617,36034,,35242
29770,35557,,35386
29644,35404,,35197
29617,35917,,35323
29599,35899,,35476
29635,35440,,35368
29680,35656,,34909
29824,35782,,35323
29626,35926,,35260
29698,35656,,34900
29788,35656,,35404
29734,35863,,35476
29716,35341,,35692
29716,35773,,35089
29698,35566,,35611
29788,35800,,34846
29788,35611,,35341
29788,35944,,35593
29689,36088,,35764
29851,35629,,35737
29734,35683,,35620
29752,35764,,35152
29662,35656,,35413
29689,35998,,35368
29671,35422,,35161
29950,35674,,35296
29761,35917,,35521
29734,35692,,35035
29770,35737,,35251
29662,35980,,35242
29644,35728,,35557
29824,36124,,35233
29680,35683,,35125
29689,35629,,35593
29824,35341,,34999
29680,35332,,34927
29608,35170,,35260
29653,35737,,35026
29662,35611,,35125
29716,35314,,34999
29734,36043,,35323
29563,35809,,34972
29815,35476,,35548
29761,35881,,34738
29554,35656,,35629
29626,35809,,35440
29599,35728,,35539
29788,35926,,35521
29563,35710,,35224
29707,35737,,35269
29860,35134,,35314
29662,35962,,35188
29698,35125,,35269
29572,35809,,35377
29707,35755,,35323
29518,35458,,35566
29617,35521,,35323
29626,35107,,35431
29806,35314,,35665
29914,35476,,35224
29797,35449,,35377
29563,35872,,35449
29815,35602,,34945
29869,35350,,34864
29662,35395,,35296
29797,35656,,35557
29716,35152,,35548
29635,35908,,35017
29689,35917,,35044
29869,35548,,35224
29698,35224,,35197
29815,36223,,35404
29671,35674,,35071
29761,35080,,35530
29734,35602,,35188
29770,35863,,35764
29788,35710,,35341
29833,36502,,35683
29905,35152,,35332
29716,35602,,35296
29653,35746,,35224
29860,35962,,34711
29680,35602,,35377
29662,35584,,35440
29707,35962,,34621
29671,35917,,34855
29779,35602,,35674
29788,36295,,34990
29806,35215,,35026
29626,35935,,35170
29698,35638,,34999
29707,35278,,35521
29986,35881,,35359
29680,35998,,35197
29734,35674,,35206
29734,35692,,34738
29806,35917,,35674
29626,36079,,35278
29752,35746,,35179
29860,35701,,35584
29689,35287,,35170
29770,35818,,36007
29779,35647,,35062
29797,35638,,35242
29770,35521,,34990
29698,35863,,35053
29734,35548,,35188
29653,35701,,35089
29734,35665,,35071
29860,35395,,35404
29698,35647,,34954
29680,35431,,35143
29788,35233,,35116
29878,35998,,35026
29770,35449,,35242
29770,35791,,35557
29788,35899,,35296
29968,36016,,34612
29671,35872,,34864
29608,34837,,35116
29743,35701,,34864
29743,35953,,35422
29851,36142,,34891
29842,35971,,34900
29635,35188,,35134
29761,35188,,35377
29716,35827,,35494
29644,35269,,35359
29788,35971,,35179
29626,35611,,35359
29644,35431,,35269
29869,35791,,34954
29716,35647,,35206
29824,35269,,35368
29725,35161,,35170
29770,35881,,35233
29743,35521,,35917
29698,35800,,35152
29671,35548,,34657
29734,35368,,35359
29860,35206,,35530
29707,35683,,35089
29599,35989,,35134
29788,35638,,35260
29698,35485,,35215
29635,35530,,35620
29680,35233,,35521
29545,36088,,35314
29617,35719,,35800
29626,35818,,35377
29716,35233,,35242
29887,35476,,35296
29671,35881,,35710
29599,35818,,35413
29644,35710,,35116
29671,35719,,35305
29734,35584,,35395
29590,36061,,35386
29779,35404,,34756
29635,35773,,35170
29815,35395,,34954
29590,35476,,35377
29662,35602,,35323
29788,36133,,35647
29635,35629,,35710
29842,35656,,34882
29626,35557,,34963
29986,36115,,35449
29644,35188,,35143
29806,35836,,35179
29644,35818,,35440
29653,36097,,35530
29725,35737,,35377
29824,36106,,35458
29734,35998,,35161
29563,35530,,35044
29635,35773,,35269
29761,35908,,35080
29896,35791,,35089
29626,35638,,35431
29797,35683,,35386
29689,35458,,35125
29662,36160,,34783
29761,35161,,35575
29671,35872,,35143
29734,35701,,35350
29761,35935,,35395
29797,35890,,35305
29716,35557,,35305
29698,35935,,35350
29716,35980,,35197
29752,36268,,35062
29779,35557,,35548
29563,35674,,35539
29635,35629,,35296
29662,35791,,35080
29707,35449,,35242
29671,35485,,35314
29698,35809,,35377
29671,35791,,35215
29779,34981,,35341
29806,35818,,35341
29950,35773,,35197
29671,35683,,36151
29725,35854,,35359
29788,35674,,35341
29545,35899,,34891
29734,35728,,35233
29815,35170,,35224
29707,35341,,34900
29698,35818,,35206
29689,35890,,35125
29644,35575,,35305
29752,35575,,35233
29797,35908,,35467
29824,35350,,35251
29779,35692,,35413
29815,35890,,35539
29734,35233,,35323
29698,35602,,35062
29752,35611,,35107
29617,35512,,35404
29716,35179,,35647
29662,35935,,35476
29815,36097,,35575
29770,35782,,35044
29734,35710,,35278
29581,35368,,35269
29644,35773,,35548
29644,35872,,35188
29680,35638,,35170
29698,35746,,35377
29680,35359,,35143
29599,35845,,34990
29806,35296,,35260
29770,36070,,35089
29698,35881,,34837
29689,35980,,34954
29788,36016,,35395
29788,35647,,35323
29887,35674,,34819
29860,35611,,35593
29905,35620,,35530
29626,35503,,35764
29680,36196,,35332
29572,36205,,35161
29662,36178,,35026
29914,35449,,35188
29644,35152,,35134
29716,35485,,35602
29626,35764,,35305
29653,35323,,35206
29662,35746,,35404
29617,35818,,35071
29788,36196,,35710
29626,35476,,35125
29599,35413,,35422
29734,35953,,35557
29842,36178,,35188
29671,35782,,35206
29689,35593,,35143
29671,35953,,35224
29698,35710,,35440
29617,35602,,35287
29797,35674,,35368
29761,35863,,35134
29527,35521,,35431
29680,35548,,35071
29617,35809,,34963
29698,35620,,35170
29671,35404,,35053
29743,35593,,35233
29770,35989,,35404
29671,35638,,35755
29698,35836,,35386
29932,35458,,35197
29680,36007,,35656
29716,35674,,35332
29635,35260,,35593
29968,35773,,34972
29788,35332,,35296
29869,35629,,35440
29788,35674,,35134
29761,35908,,35206
29680,35728,,35449
29734,35431,,35629
29995,35557,,35152
29707,35791,,34918
29653,35737,,35512
29680,35899,,35431
29734,35692,,35368
29716,35134,,35458
29680,35467,,35080
29689,35845,,35584
29716,35854,,35224
29797,35458,,35683
29860,36115,,35485
29779,35611,,35305
29743,35161,,35062
29707,35440,,35467
29725,35836,,35359
29554,35926,,34954
29806,35656,,35332
29689,35242,,35170
29806,35719,,35098
29644,35431,,35143
29950,35251,,35224
29761,35701,,34990
29734,35233,,35611
29725,35818,,35287
29725,35449,,35467
29680,35674,,34990
29806,35512,,35179
29482,35818,,34702
29752,35305,,35305
29698,36133,,35179
29815,35611,,35440
29716,35278,,35440
29725,35908,,35539
29599,36088,,35422
29824,35674,,34891
29698,35368,,35602
29644,35746,,35269
29878,35791,,35332
29815,35575,,35287
29635,35647,,34963
29626,35512,,34999
29923,35395,,35197
29734,35521,,35017
29725,35458,,35512
29671,35449,,35188
29635,35665,,34954
29608,35575,,35467
29653,35242,,35413
29626,35422,,35233
29761,35566,,35413
29680,35926,,35215
29761,35683,,34891
29716,35683,,35260
29725,35098,,34936
29896,35800,,35188
29671,35881,,35692
29788,35458,,35386
29617,35926,,35260
29905,35260,,35350
29635,35107,,34882
29797,35566,,35332
29779,35638,,35323
29797,35458,,34990
29833,35593,,35170
29662,35791,,35134
29779,36151,,35296
29671,35908,,34576
29707,35917,,35971
29788,35692,,35422
29734,35692,,35413
29761,35746,,35179
29752,35170,,35512
29752,35683,,35386
29626,35638,,35017
29779,36106,,35314
29761,35422,,35314
29572,36061,,35152
29905,35422,,35557
29752,35116,,35170
29707,35863,,35224
29716,35485,,35566
29482,35989,,35269
29689,36250,,35143
29752,35512,,35809
29698,35557,,35026
29851,35197,,34990
29653,35476,,35125
29734,35818,,35287
29680,35548,,35305
29788,35755,,35413
29725,36115,,34909
29887,35944,,35224
29806,35593,,34900
29833,35719,,35674
29680,35476,,35638
29815,35395,,35053
29662,35998,,35206
29662,35575,,35359
29707,35503,,35476
29635,35809,,35233
29806,35386,,35152
29671,35602,,35242
29617,36187,,35512
29689,35305,,35359
29653,35818,,36088
29797,35701,,35413
29644,35926,,35008
29698,35332,,35458
29608,35665,,35089
29770,35665,,35269
29482,35719,,34981
29662,35629,,35080
29590,35440,,35026
29770,35683,,35323
29626,36043,,35242
29743,35809,,35314
29698,35998,,35305
29752,35602,,35656
29743,35863,,35188
29698,35971,,35512
29752,35953,,35890
29626,36232,,35035
29680,35539,,35944
29608,36268,,35044
29536,35521,,35260
29815,36079,,35323
29689,35629,,35197
29923,36061,,35620
29734,35809,,35062
29671,35584,,35026
29761,36169,,35449
29815,35755,,35125
29671,35512,,35296
29797,35872,,34981
29896,35458,,35530
29788,35431,,35431
29734,36016,,34972
29644,35269,,35278
29734,36061,,35359
29617,35620,,35413
29815,35782,,35152
29716,35530,,35116
29653,36007,,35269
29698,35764,,35458
29824,35188,,35242
29770,35800,,35305
29842,35323,,35269
29977,35458,,35503
29536,35872,,35377
29752,35953,,34819
29707,35260,,34954
29653,35728,,34990
29671,35377,,35710
29743,35458,,35332
29743,35512,,35071
29734,35548,,35089
29788,35701,,35107
29617,35638,,35305
29797,35836,,36133
29554,35629,,35179
29833,35665,,35044
29635,35611,,35224
29662,35845,,35494
29860,35881,,35242
29752,35242,,35305
29752,35881,,35269
29536,35485,,35449
29725,35332,,35170
29806,35584,,35512
29788,35467,,35089
29635,35395,,35413
29545,35548,,35287
29752,35629,,35278
30112,35845,,35674
29689,35440,,35332
29788,35683,,35179
29707,35287,,35332
29725,35296,,35548
29779,36043,,35548
29734,35710,,35359
29545,36106,,35530
29698,35575,,35107
29617,35764,,35683
29698,35701,,35314
29734,35710,,35458
29869,35647,,35656
29635,35593,,35350
29635,35683,,34810
29707,35701,,36061
29779,35422,,35197
29815,36079,,35305
29788,35701,,35152
29716,35305,,35584
29563,36070,,35449
29806,35800,,35701
29680,36088,,35287
29779,35530,,35305
29689,35611,,35224
29644,35737,,35071
29635,35647,,35017
29671,35782,,35224
29635,35476,,35521
29635,35161,,35161
29770,34954,,35476
29635,35548,,35377
29608,35827,,35494
29734,36034,,35017
29743,35737,,34999
29581,36133,,35701
29761,35440,,35602
29824,35584,,35341
29653,35332,,35359
29860,35692,,35539
29608,35647,,35395
29707,35701,,35530
29734,35593,,34792
29644,35530,,35152
29788,36070,,35296
29833,35683,,35260
29788,36277,,35476
29644,35206,,35539
29590,35602,,35062
29824,35800,,35152
29797,35674,,34972
29788,35908,,35602
29743,35791,,35521
29770,35692,,35584
29545,35548,,35152
29716,35674,,35359
29725,35962,,34972
29851,35872,,35143
29752,35278,,34909
29752,35890,,35134
29635,35656,,35233
29761,35692,,35449
29806,35998,,35611
29770,35809,,35593
29644,36304,,35359
29725,35602,,34945
29608,35683,,35017
29752,35665,,35953
29707,35458,,35053
29635,35881,,34927
29779,35656,,35521
29653,35242,,35584
29707,35692,,35395
29725,35863,,35449
29662,35845,,35809
29734,35521,,35530
29635,35467,,35143
29671,35521,,35287
29662,35377,,34657
29581,35998,,35512
29725,35449,,35269
29671,35395,,35107
29662,35530,,35611
29671,35242,,35557
29734,35737,,35368
29725,35944,,35557
29689,35692,,35008
29869,35809,,35197
29734,35782,,35485
29689,35512,,35278
29689,35503,,35278
29797,35881,,34783
29779,35710,,34810
29608,35872,,35143
29797,35917,,34963
29743,35611,,35611
29662,35377,,35881
29824,35665,,35143
29977,36169,,35188
29644,35458,,35233
29941,35638,,35341
29734,36115,,35071
29806,35692,,35170
29743,35809,,35197
29671,35782,,35557
29716,35458,,35233
29590,35467,,35341
29977,35629,,35278
29752,35287,,35008
29599,35872,,35386
29914,35179,,35251
29491,35539,,35386
29725,35818,,35071
29644,35782,,35197
29734,35431,,35467
29725,35656,,35188
29653,35152,,35305
29716,35494,,35026
29779,35359,,35242
29779,35611,,35791
29833,35962,,34945
29617,35764,,35413
29770,35575,,35134
29680,35584,,35341
29698,35746,,35098
29779,35629,,35089
29815,35881,,35701
29743,35188,,35242
29725,36106,,34846
29788,35467,,34882
29572,36160,,35422
29671,35791,,35476
29680,35044,,35188
29761,35557,,34774
29698,36115,,35179
29617,34891,,35323
29635,35692,,35440
29752,35881,,34846
29707,35701,,35521
29707,35242,,35269
29689,35827,,35044
29959,35431,,35611
29770,35998,,35170
29896,35332,,35548
29824,35287,,35251
29806,35782,,35143
29770,36106,,35314
29707,36124,,35377
29788,35512,,35179
29716,35530,,35188
29887,35827,,35467
29716,35701,,35134
29815,35350,,35278
29680,35782,,34981
29770,35854,,35647
29653,35620,,35125
29806,35818,,35098
29869,35818,,35593
29599,35026,,34990
29698,35836,,35188
29842,36412,,35431
29770,35512,,34990
29734,36070,,35062
29662,35566,,34837
29545,35800,,35521
29770,35863,,35134
29608,35413,,35206
29689,35548,,35467
29788,35854,,35287
29734,35602,,35512
29806,35647,,35584
29635,35944,,35467
29761,35638,,35116
29788,35908,,34648
29761,35494,,35530
29734,35287,,35485
29590,35818,,35395
29527,36007,,35431
29761,35512,,35224
29824,35710,,35413
29626,35962,,35107
29599,35593,,35395
29932,35611,,35503
29743,35629,,35350
29761,35935,,35440
29626,35341,,34801
29725,35944,,35296
29788,36097,,34747
29707,36106,,35260
29707,35782,,35323
29797,35674,,35080
29923,35917,,34747
29725,36043,,35116
29707,35530,,34954
29878,35701,,35089
29689,35917,,35170
29608,35476,,35170
29671,36124,,34837
29779,35656,,35359
29752,35926,,35152
29563,36160,,35440
29707,35215,,35269
29878,36043,,35647
29635,35539,,34873
29887,35611,,35233
29689,35674,,35386
29761,35629,,35134
29824,36070,,35548
29617,35962,,35287
29662,35737,,35782
29788,35188,,35485
29662,35575,,35575
29743,35827,,35368
29671,35710,,34954
30094,35692,,34648
29797,36133,,35314
29635,35755,,35107
29725,34981,,35215
29572,35656,,35161
29635,35827,,34999
29824,35899,,35341
29626,35701,,35179
29797,35908,,34585
29563,35575,,35125
29806,35089,,35089
29626,35782,,35386
29815,35422,,34990
29743,35629,,35368
29662,35845,,35368
29878,35935,,35251
29734,35593,,35197
29815,35854,,34765
29599,35458,,35242
29824,35881,,35359
29797,35629,,35089
29860,35710,,35638
29851,35755,,35233
29743,35404,,35296
29734,35683,,35710
29770,35053,,35332
29806,35719,,35368
29662,35494,,35206
29707,35188,,35440
29626,35809,,35521
29806,35710,,34954
29707,35827,,35341
29770,36079,,35098
29707,35845,,35683
29815,35980,,35152
29752,35818,,35512
29698,35368,,35143
29995,35260,,35035
29788,35548,,35521
29833,35620,,35440
29698,35395,,35458
29707,35431,,35071
29707,36124,,35134
29680,35710,,35521
29779,35566,,35251
29869,36106,,35278
29950,35674,,34945
29671,35890,,36079
29698,35638,,35062
29779,35539,,35386
29932,35215,,34963
29779,35827,,35764
29680,35611,,35548
29725,35305,,35053
29752,35584,,35278
29761,35773,,34900
29878,34981,,36079
29806,35647,,35224
29680,35674,,35620
29653,35737,,35431
29842,35422,,35422
29707,36016,,35431
29869,35098,,35827
29779,35152,,35179
29752,35494,,35440
29842,35890,,35386
29734,35755,,35431
29788,35710,,35188
29752,35395,,35413
29824,35305,,34846
29545,35638,,35143
29995,36061,,35287
29716,35377,,34999
29725,35467,,34999
29734,35188,,35440
29671,35890,,35350
29743,35332,,35449
29554,35521,,35116
29869,35611,,35278
29689,35719,,35044
29608,35467,,35287
29752,36034,,35098
29662,35674,,35422
29752,35899,,35341
29734,35512,,35377
29635,35260,,35098
29635,35539,,35377
29761,35926,,35557
29878,35989,,35062
29617,35890,,35431
29644,35008,,35629
29752,35467,,35044
29752,35395,,34981
29725,35863,,35539
29770,35764,,35530
29824,35287,,35260
29698,35953,,35404
29689,35341,,35314
29617,36115,,34873
29680,35701,,35215
29698,35773,,35170
29644,35818,,35242
29590,36259,,35368
29797,35674,,34909
29671,35638,,35341
29860,35584,,35287
29689,36205,,35233
29626,35305,,34891
29689,35593,,34972
29662,35377,,35260
29752,35512,,35602
29761,35674,,35269
29563,35494,,35512
29743,35836,,35413
29734,35296,,35143
29788,35746,,35224
29779,35773,,35233
29788,35755,,35269
29878,35440,,35620
29680,35323,,35008
29770,36169,,34954
29761,35386,,35260
29761,35809,,35638
29887,35314,,34864
29725,35728,,35206
29860,36106,,35719
29725,35710,,34873
29770,35917,,34909
29779,35395,,35278
29653,35458,,35008
29617,35485,,35728
29716,35629,,35359
29761,36151,,35197
29761,35413,,35584
29878,35476,,35269
29797,35602,,34549
29797,35458,,35350
29563,35656,,35269
29689,36043,,36025
29671,35530,,35422
29734,36070,,35089
29824,35476,,35242
29779,35602,,35521
29815,35368,,35143
29806,35584,,35422
29761,35791,,35647
29788,35692,,35125
29743,35476,,35359
29653,35521,,35188
29770,35494,,35359
29653,36259,,35377
29761,35350,,35278
29734,35935,,35035
29680,35548,,35098
29761,35908,,35152
29599,36034,,35269
29806,35773,,35026
29761,35773,,35215
29662,35926,,35575
29968,36196,,35593
29752,35719,,35422
29599,35359,,34972
29824,35818,,34846
29815,35530,,35305
29815,35791,,35323
29689,35611,,35413
29770,35719,,35413
29833,36016,,35089
29770,35638,,35062
29797,36214,,35215
29779,35881,,35278
29671,35971,,35278
29761,35764,,35692
29788,35944,,35233
29734,35647,,35629
29644,35413,,35089
29806,35422,,35134
29581,35287,,34999
29725,35224,,35098
29770,35611,,35098
29815,35503,,34720
29671,35539,,35782
29707,35890,,35467
29797,35890,,35449
29662,35710,,35332
29995,35890,,35314
29581,35449,,35233
29716,35314,,35593
29932,35125,,34882
29716,35953,,35008
29743,34972,,35242
29707,35656,,35053
29833,35503,,34981
29806,35881,,34972
29869,35395,,35044
29653,35809,,35413
29770,35557,,35260
29707,35809,,34891
29761,35791,,35080
29653,35755,,35332
29653,35665,,35170
29833,34846,,34936
29725,35908,,35197
29644,35800,,35008
29536,35854,,35305
29635,35647,,34864
29851,35647,,35332
29680,35548,,35062
29815,35422,,35476
29734,35638,,35386
29635,35845,,34819
29698,35314,,35314
29698,35494,,35314
29968,35548,,35521
29716,35926,,35413
29626,35692,,34765
29797,35800,,35332
29644,35755,,35224
29752,35737,,35359
